"order_date",category,sku,"taxful_total_price","total_quantity"
"2019-11-07T10:14:53.000Z","[""Men's Accessories"",""Men's Shoes""]","[""ZO0127101271"",""ZO0517905179""]","32.98",2
"2019-11-07T09:38:53.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0096100961"",""ZO0264002640""]","54.98",2
"2019-11-07T09:38:53.000Z","[""Men's Clothing""]","[""ZO0554205542"",""ZO0411804118""]","37.98",2
"2019-11-07T09:38:53.000Z","[""Women's Clothing""]","[""ZO0174801748"",""ZO0147001470""]","83.98",2
"2019-11-07T09:36:00.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0672506725"",""ZO0305603056""]","154.98",2
"2019-11-07T09:33:07.000Z","[""Men's Clothing""]","[""ZO0452904529"",""ZO0446404464""]","49.98",2
"2019-11-07T09:02:53.000Z","[""Men's Clothing""]","[""ZO0479904799"",""ZO0120401204""]","24.98",2
"2019-11-07T08:54:14.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0505705057"",""ZO0541005410""]","70.98",2
"2019-11-07T08:45:36.000Z","[""Women's Clothing""]","[""ZO0351203512"",""ZO0185701857""]","97.98",2
"2019-11-07T08:35:31.000Z","[""Men's Clothing""]","[""ZO0535005350"",""ZO0536605366""]","53.98",2
"2019-11-07T08:18:14.000Z","[""Women's Clothing""]","[""ZO0497704977"",""ZO0050000500""]","82.98",2
"2019-11-07T08:18:14.000Z","[""Men's Clothing""]","[""ZO0286702867"",""ZO0110201102""]","93.98",2
"2019-11-07T08:16:48.000Z","[""Women's Clothing""]","[""ZO0052600526"",""ZO0083200832""]","54.98",2
"2019-11-07T08:02:24.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0233402334"",""ZO0200102001""]","78.98",2
"2019-11-07T08:00:58.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0545605456"",""ZO0463004630""]","18.98",2
"2019-11-07T07:46:34.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0084600846"",""ZO0230702307""]","32.98",2
"2019-11-07T07:39:22.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0255802558"",""ZO0524805248""]","80.98",2
"2019-11-07T07:30:43.000Z","[""Men's Clothing""]","[""ZO0546305463"",""ZO0562105621""]","28.98",2
"2019-11-07T07:16:19.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0083300833"",""ZO0342303423""]","76.98",2
"2019-11-07T07:09:07.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0216302163"",""ZO0490404904""]","51.98",2
"2019-11-07T06:56:10.000Z","[""Men's Clothing""]","[""ZO0658306583"",""ZO0630906309""]","22.98",2
"2019-11-07T06:40:19.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0094800948"",""ZO0264502645""]","39.98",2
"2019-11-07T06:38:53.000Z","[""Women's Clothing""]","[""ZO0707307073"",""ZO0351503515""]","95.98",2
"2019-11-07T06:21:36.000Z","[""Women's Shoes""]","[""ZO0007800078"",""ZO0370203702""]","74.98",2
"2019-11-07T06:21:36.000Z","[""Men's Clothing""]","[""ZO0573805738"",""ZO0441904419"",""ZO0583505835"",""ZO0444004440""]","77.96",4
"2019-11-07T06:21:36.000Z","[""Men's Clothing""]","[""ZO0619706197"",""ZO0524105241""]","58.98",2
"2019-11-07T06:18:43.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0245502455"",""ZO0037700377""]","99.98",2
"2019-11-07T05:28:19.000Z","[""Men's Shoes""]","[""ZO0387303873"",""ZO0687006870""]","124.98",2
"2019-11-07T05:22:34.000Z","[""Women's Clothing""]","[""ZO0661406614"",""ZO0704707047""]","38.98",2
"2019-11-07T05:09:36.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0558105581"",""ZO0597505975""]","18.98",2
"2019-11-07T05:06:43.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0394803948"",""ZO0317203172""]","70.98",2
"2019-11-07T05:00:58.000Z","[""Men's Clothing""]","[""ZO0430204302"",""ZO0529405294""]","170.98",2
"2019-11-07T04:46:34.000Z","[""Men's Clothing""]","[""ZO0120701207"",""ZO0535805358""]","41.98",2
"2019-11-07T04:45:07.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0563905639"",""ZO0422104221"",""ZO0444604446"",""ZO0607206072""]","80.96",4
"2019-11-07T04:37:55.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0109801098"",""ZO0671806718"",""ZO0231002310"",""ZO0185301853""]","241.96",4
"2019-11-07T04:33:36.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0672306723"",""ZO0634606346""]","88.98",2
"2019-11-07T04:09:07.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0250602506"",""ZO0087800878""]","81.98",2
"2019-11-07T04:07:41.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0488304883"",""ZO0675506755""]","105.98",2
"2019-11-07T04:01:55.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0551705517"",""ZO0310803108"",""ZO0612206122"",""ZO0299902999""]","76.96",4
"2019-11-07T03:59:02.000Z","[""Women's Clothing""]","[""ZO0106301063"",""ZO0050200502""]","62.98",2
"2019-11-07T03:57:36.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0627706277"",""ZO0597005970""]","39.98",2
"2019-11-07T03:57:36.000Z","[""Women's Accessories""]","[""ZO0091800918"",""ZO0186401864""]","61.98",2
"2019-11-07T03:34:34.000Z","[""Women's Clothing""]","[""ZO0488004880"",""ZO0349503495""]","53.98",2
"2019-11-07T03:23:02.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0668306683"",""ZO0224802248""]","99.98",2
"2019-11-07T03:11:31.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0459104591"",""ZO0445004450"",""ZO0520405204"",""ZO0538405384""]","121.96",4
"2019-11-07T03:02:53.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0154401544"",""ZO0665506655""]","89.98",2
"2019-11-07T02:58:34.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0302903029"",""ZO0261902619""]","95.98",2
"2019-11-07T02:52:48.000Z","[""Men's Clothing""]","[""ZO0530005300"",""ZO0529505295""]","46.98",2
"2019-11-07T02:48:29.000Z","[""Women's Shoes""]","[""ZO0249802498"",""ZO0025400254""]","121.98",2
"2019-11-07T02:38:24.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0103001030"",""ZO0200502005""]","53.98",2
"2019-11-07T02:05:17.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0211502115"",""ZO0635806358""]","42.98",2
"2019-11-07T01:56:38.000Z","[""Men's Clothing""]","[""ZO0410904109"",""ZO0114601146""]","58.98",2
"2019-11-07T01:53:46.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0061400614"",""ZO0695806958""]","41.98",2
"2019-11-07T01:20:38.000Z","[""Men's Clothing""]","[""ZO0120501205"",""ZO0547605476""]","24.98",2
"2019-11-07T01:13:26.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0469004690"",""ZO0431104311""]","99.98",2
"2019-11-07T01:12:00.000Z","[""Men's Clothing"",""Men's Accessories"",""Men's Shoes""]","[""ZO0567005670"",""ZO0474404744"",""ZO0310103101"",""ZO0402004020""]","107.96",4
"2019-11-07T01:04:48.000Z","[""Women's Accessories""]","[""ZO0097700977"",""ZO0199001990""]","53.98",2
"2019-11-07T00:59:02.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0377103771"",""ZO0051500515""]","89.98",2
"2019-11-07T00:31:41.000Z","[""Women's Accessories"",""Women's Shoes""]","[""ZO0085500855"",""ZO0029200292""]","39.98",2
"2019-11-07T00:21:36.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0451104511"",""ZO0403504035""]","66.98",2
"2019-11-07T00:10:05.000Z","[""Men's Accessories""]","[""ZO0465104651"",""ZO0463904639""]","116.98",2
"2019-11-07T00:05:46.000Z","[""Men's Clothing""]","[""ZO0582105821"",""ZO0426904269""]","51.98",2
"2019-11-06T23:58:34.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0430104301"",""ZO0513905139""]","182.98",2
"2019-11-06T23:55:41.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0341503415"",""ZO0320903209""]","99.98",2
"2019-11-06T23:51:22.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0233602336"",""ZO0212802128"",""ZO0636306363"",""ZO0203602036""]","106.96",4
"2019-11-06T23:21:07.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0632506325"",""ZO0669906699""]","81.98",2
"2019-11-06T23:06:43.000Z","[""Men's Accessories""]","[""ZO0462904629"",""ZO0701107011""]","24.98",2
"2019-11-06T22:56:38.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0442004420"",""ZO0405904059""]","76.98",2
"2019-11-06T22:53:46.000Z","[""Men's Clothing""]","[""ZO0617906179"",""ZO0573905739""]","31.98",2
"2019-11-06T22:13:26.000Z","[""Women's Clothing""]","[""ZO0711607116"",""ZO0070000700""]","46.98",2
"2019-11-06T22:09:07.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0404304043"",""ZO0273202732""]","92.98",2
"2019-11-06T22:06:14.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0692206922"",""ZO0568605686""]","96.98",2
"2019-11-06T21:48:58.000Z","[""Men's Clothing""]","[""ZO0292902929"",""ZO0550405504""]","26.98",2
"2019-11-06T21:40:19.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0465904659"",""ZO0583705837""]","63.98",2
"2019-11-06T21:37:26.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0237202372"",""ZO0046400464""]","86.98",2
"2019-11-06T21:34:34.000Z","[""Men's Clothing""]","[""ZO0276402764"",""ZO0418204182""]","40.98",2
"2019-11-06T21:23:02.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0640006400"",""ZO0238402384""]","75.98",2
"2019-11-06T20:57:07.000Z","[""Men's Clothing"",""Women's Accessories""]","[""ZO0299202992"",""ZO0604906049""]","39.98",2
"2019-11-06T20:54:14.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0522205222"",""ZO0418804188""]","47.98",2
"2019-11-06T20:44:10.000Z","[""Men's Clothing""]","[""ZO0628706287"",""ZO0436004360""]","60.98",2
"2019-11-06T20:44:10.000Z","[""Men's Clothing""]","[""ZO0555205552"",""ZO0124101241""]","43.98",2
"2019-11-06T20:13:55.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0271102711"",""ZO0080800808""]","53.98",2
"2019-11-06T19:59:31.000Z","[""Women's Shoes""]","[""ZO0002100021"",""ZO0238002380""]","89.98",2
"2019-11-06T19:55:12.000Z","[""Men's Clothing""]","[""ZO0543405434"",""ZO0273102731""]","184.98",2
"2019-11-06T19:48:00.000Z","[""Women's Clothing""]","[""ZO0058500585"",""ZO0109001090""]","42.98",2
"2019-11-06T19:43:41.000Z","[""Women's Shoes""]","[""ZO0235402354"",""ZO0326703267""]","124.98",2
"2019-11-06T19:33:36.000Z","[""Men's Clothing""]","[""ZO0562605626"",""ZO0547405474""]","19.98",2
"2019-11-06T19:23:31.000Z","[""Men's Clothing""]","[""ZO0439404394"",""ZO0618506185""]","33.98",2
"2019-11-06T19:16:19.000Z","[""Women's Clothing""]","[""ZO0496404964"",""ZO0505005050""]","101.98",2
"2019-11-06T19:14:53.000Z","[""Women's Accessories""]","[""ZO0697306973"",""ZO0304803048""]","89.98",2
"2019-11-06T19:07:41.000Z","[""Men's Clothing"",""Men's Accessories"",""Women's Accessories""]","[""ZO0479404794"",""ZO0309303093"",""ZO0124501245"",""ZO0128201282""]","92.96",4
"2019-11-06T19:03:22.000Z","[""Men's Clothing""]","[""ZO0524805248"",""ZO0620106201""]","32.98",2
"2019-11-06T19:01:55.000Z","[""Women's Clothing""]","[""ZO0706607066"",""ZO0152001520""]","35.98",2
"2019-11-06T18:37:26.000Z","[""Men's Clothing"",""Women's Accessories"",""Men's Accessories""]","[""ZO0429304293"",""ZO0695106951"",""ZO0312703127"",""ZO0476304763""]","105.96",4
"2019-11-06T18:30:14.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0081600816"",""ZO0136801368""]","38.98",2
"2019-11-06T18:20:10.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0382203822"",""ZO0341503415""]","109.98",2
"2019-11-06T18:10:05.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0509305093"",""ZO0556405564""]","28.98",2
"2019-11-06T18:07:12.000Z","[""Women's Clothing""]","[""ZO0327603276"",""ZO0347303473""]","74.98",2
"2019-11-06T17:35:31.000Z","[""Women's Shoes""]","[""ZO0239102391"",""ZO0028000280""]","81.98",2
"2019-11-06T17:29:46.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0274802748"",""ZO0681006810""]","114.98",2
"2019-11-06T17:29:46.000Z","[""Men's Clothing""]","[""ZO0541505415"",""ZO0552705527""]","37.98",2
"2019-11-06T17:12:29.000Z","[""Men's Shoes""]","[""ZO0510005100"",""ZO0515405154""]","41.98",2
"2019-11-06T17:06:43.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0386203862"",""ZO0122801228""]","53.98",2
"2019-11-06T17:05:17.000Z","[""Men's Clothing""]","[""ZO0284202842"",""ZO0425704257""]","54.98",2
"2019-11-06T16:43:41.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0282502825"",""ZO0573605736"",""ZO0388903889"",""ZO0446604466""]","110.96",4
"2019-11-06T16:43:41.000Z","[""Women's Clothing""]","[""ZO0260802608"",""ZO0161201612""]","61.98",2
"2019-11-06T16:26:24.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0208302083"",""ZO0182001820""]","47.98",2
"2019-11-06T16:22:05.000Z","[""Men's Clothing""]","[""ZO0622806228"",""ZO0124601246""]","53.98",2
"2019-11-06T16:07:41.000Z","[""Women's Shoes"",""Women's Clothing"",""Women's Accessories""]","[""ZO0359803598"",""ZO0505105051"",""ZO0080600806"",""ZO0177201772""]","198.96",4
"2019-11-06T16:03:22.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0624906249"",""ZO0700407004""]","66.98",2
"2019-11-06T16:00:29.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0389403894"",""ZO0296202962""]","74.98",2
"2019-11-06T15:44:38.000Z","[""Women's Clothing""]","[""ZO0219502195"",""ZO0651706517""]","34.98",2
"2019-11-06T15:37:26.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0270502705"",""ZO0364203642""]","164.98",2
"2019-11-06T15:25:55.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0515505155"",""ZO0554905549""]","41.98",2
"2019-11-06T14:47:02.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0596105961"",""ZO0588805888""]","32.98",2
"2019-11-06T14:44:10.000Z","[""Men's Clothing""]","[""ZO0564305643"",""ZO0440804408"",""ZO0580805808"",""ZO0572405724""]","60.96",4
"2019-11-06T14:41:17.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0542105421"",""ZO0403504035"",""ZO0473204732""]","166.96",4
"2019-11-06T14:38:24.000Z","[""Men's Clothing""]","[""ZO0561605616"",""ZO0296702967""]","35.98",2
"2019-11-06T14:34:05.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0688706887"",""ZO0548805488""]","72.98",2
"2019-11-06T14:34:05.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0341403414"",""ZO0695506955""]","67.98",2
"2019-11-06T14:32:38.000Z","[""Men's Clothing""]","[""ZO0278402784"",""ZO0417804178""]","51.98",2
"2019-11-06T14:18:14.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0206702067"",""ZO0637106371""]","34.98",2
"2019-11-06T13:58:05.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0584805848"",""ZO0692806928""]","105.98",2
"2019-11-06T13:48:00.000Z","[""Men's Clothing""]","[""ZO0112901129"",""ZO0448904489""]","54.98",2
"2019-11-06T13:43:41.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0367803678"",""ZO0196001960""]","70.98",2
"2019-11-06T13:33:36.000Z","[""Women's Shoes""]","[""ZO0023800238"",""ZO0251002510""]","97.98",2
"2019-11-06T13:32:10.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0603106031"",""ZO0282502825""]","39.98",2
"2019-11-06T13:13:26.000Z","[""Women's Clothing""]","[""ZO0337603376"",""ZO0659506595""]","60.98",2
"2019-11-06T13:04:48.000Z","[""Men's Clothing""]","[""ZO0542405424"",""ZO0451604516""]","101.98",2
"2019-11-06T12:51:50.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0047200472"",""ZO0003800038""]","61.98",2
"2019-11-06T12:50:24.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0464904649"",""ZO0291702917""]","109.98",2
"2019-11-06T12:34:34.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0614306143"",""ZO0522905229""]","49.98",2
"2019-11-06T12:27:22.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0322503225"",""ZO0033400334""]","93.98",2
"2019-11-06T12:25:55.000Z","[""Women's Clothing""]","[""ZO0485104851"",""ZO0058600586""]","53.98",2
"2019-11-06T12:15:50.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0296602966"",""ZO0508105081""]","37.98",2
"2019-11-06T12:07:12.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0259602596"",""ZO0307603076""]","116.98",2
"2019-11-06T11:45:36.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0188301883"",""ZO0076100761""]","23.98",2
"2019-11-06T11:44:10.000Z","[""Men's Clothing"",""Women's Accessories""]","[""ZO0624206242"",""ZO0466104661""]","83.98",2
"2019-11-06T11:36:58.000Z","[""Men's Clothing""]","[""ZO0284102841"",""ZO0285102851""]","57.98",2
"2019-11-06T11:34:05.000Z","[""Men's Clothing""]","[""ZO0297102971"",""ZO0615806158""]","41.98",2
"2019-11-06T11:05:17.000Z","[""Women's Shoes""]","[""ZO0377503775"",""ZO0237302373""]","114.98",2
"2019-11-06T10:52:19.000Z","[""Men's Shoes""]","[""ZO0403504035"",""ZO0507305073""]","74.98",2
"2019-11-06T10:49:26.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0686106861"",""ZO0471004710""]","139.98",2
"2019-11-06T10:48:00.000Z","[""Women's Clothing""]","[""ZO0146501465"",""ZO0214902149""]","28.98",2
"2019-11-06T10:48:00.000Z","[""Men's Clothing""]","[""ZO0276902769"",""ZO0557505575""]","22.98",2
"2019-11-06T09:59:02.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0706007060"",""ZO0206402064""]","39.98",2
"2019-11-06T09:59:02.000Z","[""Women's Clothing""]","[""ZO0161801618"",""ZO0154901549""]","34.98",2
"2019-11-06T09:48:58.000Z","[""Men's Clothing""]","[""ZO0130301303"",""ZO0116001160""]","22.98",2
"2019-11-06T09:43:12.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0031500315"",""ZO0356103561""]","53.98",2
"2019-11-06T09:31:41.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0060800608"",""ZO0101801018"",""ZO0068200682"",""ZO0199601996""]","82.96",4
"2019-11-06T09:27:22.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0504105041"",""ZO0021900219""]","74.98",2
"2019-11-06T09:18:43.000Z","[""Men's Clothing""]","[""ZO0445704457"",""ZO0612306123""]","45.98",2
"2019-11-06T08:51:22.000Z","[""Women's Clothing""]","[""ZO0099700997"",""ZO0099500995""]","36.98",2
"2019-11-06T08:39:50.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0067200672"",""ZO0367403674""]","103.98",2
"2019-11-06T08:29:46.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0474104741"",""ZO0385903859""]","62.98",2
"2019-11-06T08:19:41.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0354603546"",""ZO0669206692""]","174.98",2
"2019-11-06T08:19:41.000Z","[""Men's Clothing""]","[""ZO0124201242"",""ZO0629706297"",""ZO0663206632"",""ZO0435204352""]","66.96",4
"2019-11-06T08:15:22.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0520805208"",""ZO0297202972""]","70.98",2
"2019-11-06T08:05:17.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0216902169"",""ZO0306403064""]","75.98",2
"2019-11-06T07:53:46.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0392103921"",""ZO0312303123""]","92.98",2
"2019-11-06T07:52:19.000Z","[""Men's Clothing""]","[""ZO0113201132"",""ZO0292802928""]","47.98",2
"2019-11-06T07:22:05.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0069200692"",""ZO0677606776""]","93.98",2
"2019-11-06T07:17:46.000Z","[""Women's Clothing""]","[""ZO0218102181"",""ZO0150501505""]","28.98",2
"2019-11-06T07:13:26.000Z","[""Men's Shoes""]","[""ZO0401204012"",""ZO0403204032""]","109.98",2
"2019-11-06T07:10:34.000Z","[""Men's Accessories"",""Men's Shoes"",""Men's Clothing""]","[""ZO0607006070"",""ZO0253702537"",""ZO0477104771""]","137.96",4
"2019-11-06T07:07:41.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0512905129"",""ZO0577405774""]","50.98",2
"2019-11-06T07:04:48.000Z","[""Men's Clothing""]","[""ZO0575705757"",""ZO0536205362""]","51.98",2
"2019-11-06T06:33:07.000Z","[""Women's Clothing""]","[""ZO0178601786"",""ZO0217102171""]","28.98",2
"2019-11-06T06:30:14.000Z","[""Women's Clothing""]","[""ZO0233102331"",""ZO0330503305""]","91.98",2
"2019-11-06T06:10:05.000Z","[""Men's Clothing""]","[""ZO0296802968"",""ZO0624506245""]","74.98",2
"2019-11-06T06:00:00.000Z","[""Men's Clothing""]","[""ZO0450204502"",""ZO0428804288""]","107.98",2
"2019-11-06T05:45:36.000Z","[""Men's Clothing"",""Men's Accessories"",""Men's Shoes""]","[""ZO0560105601"",""ZO0600206002"",""ZO0405004050"",""ZO0544605446""]","88.96",4
"2019-11-06T05:44:10.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0448704487"",""ZO0701207012""]","54.98",2
"2019-11-06T05:36:58.000Z","[""Men's Clothing""]","[""ZO0129301293"",""ZO0612806128""]","25.98",2
"2019-11-06T05:36:58.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0498404984"",""ZO0007700077""]","57.98",2
"2019-11-06T05:25:26.000Z","[""Women's Accessories"",""Women's Shoes"",""Women's Clothing""]","[""ZO0305603056"",""ZO0247602476"",""ZO0710407104"",""ZO0164701647""]","166.96",4
"2019-11-06T05:05:17.000Z","[""Women's Clothing""]","[""ZO0346703467"",""ZO0184701847""]","84.98",2
"2019-11-06T04:58:05.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0242202422"",""ZO0647206472""]","71.98",2
"2019-11-06T04:30:43.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0541805418"",""ZO0620406204"",""ZO0606406064"",""ZO0617106171""]","87.96",4
"2019-11-06T04:17:46.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0033200332"",""ZO0010400104""]","53.98",2
"2019-11-06T04:09:07.000Z","[""Women's Clothing""]","[""ZO0106001060"",""ZO0352603526""]","74.98",2
"2019-11-06T04:07:41.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0215902159"",""ZO0207502075""]","49.98",2
"2019-11-06T03:43:12.000Z","[""Men's Clothing""]","[""ZO0535105351"",""ZO0569105691"",""ZO0273702737"",""ZO0421904219""]","130.96",4
"2019-11-06T03:33:07.000Z","[""Women's Clothing""]","[""ZO0637206372"",""ZO0705807058""]","28.98",2
"2019-11-06T03:23:02.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0521605216"",""ZO0627606276""]","69.98",2
"2019-11-06T03:07:12.000Z","[""Men's Clothing""]","[""ZO0439804398"",""ZO0525805258""]","38.98",2
"2019-11-06T02:48:29.000Z","[""Women's Accessories"",""Men's Accessories""]","[""ZO0703407034"",""ZO0472604726""]","117.98",2
"2019-11-06T02:19:41.000Z","[""Women's Clothing""]","[""ZO0354403544"",""ZO0041100411""]","134.98",2
"2019-11-06T02:05:17.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0259002590"",""ZO0005800058""]","62.98",2
"2019-11-06T02:00:58.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0258302583"",""ZO0589205892""]","87.98",2
"2019-11-06T01:55:12.000Z","[""Men's Shoes""]","[""ZO0257702577"",""ZO0481804818""]","229.98",2
"2019-11-06T01:50:53.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0016000160"",""ZO0155401554""]","66.98",2
"2019-11-06T01:43:41.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0199201992"",""ZO0226602266""]","66.98",2
"2019-11-06T01:37:55.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0018600186"",""ZO0309803098""]","60.98",2
"2019-11-06T01:27:50.000Z","[""Women's Clothing""]","[""ZO0153601536"",""ZO0661106611""]","47.98",2
"2019-11-06T01:27:50.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0456204562"",""ZO0315303153""]","66.98",2
"2019-11-06T00:59:02.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0363803638"",""ZO0085600856""]","124.98",2
"2019-11-06T00:53:17.000Z","[""Women's Accessories"",""Women's Shoes""]","[""ZO0357403574"",""ZO0014200142""]","118.98",2
"2019-11-06T00:53:17.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0520505205"",""ZO0426504265""]","65.98",2
"2019-11-06T00:50:24.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0406404064"",""ZO0657906579""]","80.98",2
"2019-11-06T00:46:05.000Z","[""Men's Clothing""]","[""ZO0567105671"",""ZO0593705937""]","43.98",2
"2019-11-06T00:38:53.000Z","[""Men's Shoes""]","[""ZO0400104001"",""ZO0680706807""]","124.98",2
"2019-11-06T00:28:48.000Z","[""Women's Accessories"",""Men's Clothing""]","[""ZO0604806048"",""ZO0423804238""]","86.98",2
"2019-11-06T00:07:12.000Z","[""Men's Clothing""]","[""ZO0539205392""]","32.99",1
"2019-11-06T00:05:46.000Z","[""Men's Clothing""]","[""ZO0539205392""]","32.99",1
"2019-11-06T00:04:19.000Z","[""Women's Clothing""]","[""ZO0105101051"",""ZO0219002190""]","30.98",2
"2019-11-06T00:04:19.000Z","[""Women's Accessories""]","[""ZO0086800868"",""ZO0697906979""]","66.98",2
"2019-11-05T23:52:48.000Z","[""Women's Shoes""]","[""ZO0004800048"",""ZO0011000110""]","53.98",2
"2019-11-05T23:35:31.000Z","[""Men's Clothing""]","[""ZO0565305653"",""ZO0419504195""]","35.98",2
"2019-11-05T23:31:12.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0490804908"",""ZO0303103031""]","45.98",2
"2019-11-05T23:18:14.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0585505855"",""ZO0508305083""]","47.98",2
"2019-11-05T23:05:17.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0530205302"",""ZO0598505985""]","32.98",2
"2019-11-05T23:02:24.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0182301823"",""ZO0249802498""]","114.98",2
